time,q_0,qd_0,sp_0,err_0,integral_0,derivative_0,delta_Kp_0,delta_Ki_0,delta_Kd_0,q_1,qd_1,sp_1,err_1,integral_1,derivative_1,delta_Kp_1,delta_Ki_1,delta_Kd_1,q_2,qd_2,sp_2,err_2,integral_2,derivative_2,delta_Kp_2,delta_Ki_2,delta_Kd_2,q_3,qd_3,sp_3,err_3,integral_3,derivative_3,delta_Kp_3,delta_Ki_3,delta_Kd_3,q_4,qd_4,sp_4,err_4,integral_4,derivative_4,delta_Kp_4,delta_Ki_4,delta_Kd_4,q_5,qd_5,sp_5,err_5,integral_5,derivative_5,delta_Kp_5,delta_Ki_5,delta_Kd_5
2.0,0.4447607301569363,6.002577724658498,0.4616454576226143,0.016884727465677984,0.005724569151795695,-0.7948017956943609,-3.037894879769594,-0.017873099658865122,5.676670522444895,-0.2057903692245225,2.698515291088605,-0.5171524058083297,-0.3113620365838071,0.10690181079016561,-0.16357257510838386,50.0,-2.395287139395641,10.0,-0.16110048343784328,10.600528228714625,0.1078672799291925,0.26896776336703576,0.038288627242739404,0.8376788695052872,50.0,1.8081204781011309,10.0,0.4411672025428407,-1.1983092381719116,0.4616454576226143,0.020478255079773577,-0.014780315246307964,-0.7948017956943609,50.0,-0.4652763886960171,-10.0,0.43472453119020976,-1.0293122673094095,0.4616454576226143,0.026920926432404513,-0.01364671302702727,-0.7948017956943609,50.0,-0.5505613571213059,-10.0,0.4566567436777706,-1.103547959236412,0.4616454576226143,0.004988713944843681,-0.00660312459323526,-0.7948017956943609,4.612645668623333,-0.06328500910146918,-10.0
2.0100000000000002,0.5070441986011917,6.2283468444255385,0.4536245404963481,-0.05341965810484356,0.004567537886304705,-0.802091712626618,40.71641015284433,-0.039358188729054,10.0,-0.18997249186948564,1.5817877355036867,-0.518604389772112,-0.32863189790262637,0.10345731303758898,-0.14519839637823218,50.0,-1.9826179173961789,10.0,-0.02303387967334425,13.806660376449901,0.11617593733827954,0.13920981701162377,0.038300059375210645,0.8308657409087039,50.0,0.152346717395301,10.0,0.4296635167087953,-1.1503685834045367,0.4536245404963481,0.02396102378755277,-0.014425668150091983,-0.802091712626618,50.0,-0.5091681945194336,-10.0,0.42561411453045506,-0.9110416659754701,0.4536245404963481,0.028010425965893038,-0.013275504600770793,-0.802091712626618,50.0,-0.5380752313716871,-10.0,0.4466912301823012,-0.996551349546939,0.4536245404963481,0.00693331031404687,-0.006434136355140097,-0.802091712626618,7.1402413327479595,-0.06200225942856459,-10.0
2.02,0.5699938445391874,6.2949645937995795,0.445531990796555,-0.12446185374263247,0.0026934228894984224,-0.8092549699793117,50.0,-0.022948545119161737,10.0,-0.1839806412003106,0.5991850669175044,-0.5198721160656044,-0.33589147486529375,0.1000384797822443,-0.1267726293492366,50.0,-1.6443453841420101,8.349743116326863,0.13418618035840263,15.722006003174688,0.12441121553529837,-0.009774964823104262,0.03663010912666214,0.823527819701883,38.33737299046467,-1.4348016906002223,-10.0,0.41906208662836203,-1.060143008043331,0.445531990796555,0.026469904168192948,-0.014054954807605722,-0.8092549699793117,50.0,-0.5143363652214057,-10.0,0.41789059351343827,-0.7723521017016797,0.445531990796555,0.02764139728311671,-0.012921855417769457,-0.8092549699793117,50.0,-0.4899725947884472,-10.0,0.43791843571218275,-0.8772794470118451,0.445531990796555,0.0076135550843722255,-0.0062702728595951905,-0.8092549699793117,6.820331597015835,-0.05944865511400983,-10.0
2.0300000000000002,0.6313974986309553,6.140365409176789,0.4373690864306445,-0.1940284122003108,0.00013910222657763588,-0.8162904365910495,50.0,-0.00041403708444692,10.0,-0.18649900213793272,-0.25183609376221194,-0.520955134271691,-0.33445613213375835,0.09671910207028293,-0.10830182060866944,50.0,-1.416163342320952,6.2957362101181085,0.29422727435373147,16.004109399532883,0.13256791294202974,-0.16165936141170173,0.03341310457259183,0.8156697406731361,50.0,-2.6506583507950863,-10.0,0.4096747522755836,-0.9387334352778454,0.4373690864306445,0.027694334155060896,-0.013684138122527327,-0.8162904365910495,50.0,-0.482765121881567,-10.0,0.41160011165390553,-0.6290481859532718,0.4373690864306445,0.02576897477673895,-0.012601260851406742,-0.8162904365910495,50.0,-0.42804049542373185,-10.0,0.43038365515035026,-0.7534780561832485,0.4373690864306445,0.006985431280294219,-0.006125070741173923,-0.8162904365910495,3.3514195809500795,-0.050640843306293704,-10.0
2.04,0.688672305180782,5.727480654982673,0.4291371164158436,-0.2595351887649384,-0.003028997726570016,-0.823197001480086,50.0,0.07280995759152763,10.0,-0.19694422488885713,-1.0445222750924403,-0.5218530595991603,-0.3249088347103032,0.09357446595068913,-0.089792532746924,50.0,-1.225447915207734,4.818792383857372,0.44263079083691803,14.84035164831866,0.14064087761356556,-0.30198991322335245,0.028909170275526436,0.8072964671535843,50.0,-3.2546113095970868,-10.0,0.4016629191478058,-0.8011833127777839,0.4291371164158436,0.027474197268037848,-0.01332927781856917,-0.823197001480086,50.0,-0.4446968105045566,-10.0,0.4065891966846424,-0.5010914969263163,0.4291371164158436,0.022547919731201238,-0.012325672504402098,-0.823197001480086,50.0,-0.34588654022772375,-10.0,0.4240484835172033,-0.6335171633146979,0.4291371164158436,0.005088632898640311,-0.0060108326958560505,-0.823197001480086,1.3517180190010567,-0.028122224000731322,-9.497012472434111
2.05,0.7392105537408004,5.053824856001828,0.4208373806756453,-0.31837317306515506,-0.00671811194282175,-0.8299735740198322,50.0,0.17658933554719447,10.0,-0.2152433035102272,-1.8299078621370075,-0.5225655730194189,-0.30732226950919167,0.09068423404181093,-0.07125134202585759,50.0,-1.1417115611175246,3.254349463187991,0.5662533673613719,12.362257652445386,0.14862501049238844,-0.4176283568689835,0.023496660941592064,0.7984132878822825,50.0,-3.1670309730617756,-10.0,0.39500471049016755,-0.6658208657638198,0.4208373806756453,0.025832670185477746,-0.01300436903013801,-0.8299735740198322,50.0,-0.3843696943955398,-10.0,0.40252398502096864,-0.40652116636737445,0.4208373806756453,0.018313395654676656,-0.012101886431218593,-0.8299735740198322,38.12541185190947,-0.2567983365253091,-10.0,0.41860144356497764,-0.5447039952225697,0.4208373806756453,0.002235937110667663,-0.005934002925227118,-0.8299735740198322,0.3430371842115882,0.009831270209023376,-3.948826018822282
2.06,0.7807531707105417,4.154261696974137,0.41247118983453607,-0.36828198087600567,-0.01081635792127922,-0.8366190841109233,50.0,0.30482955068101336,10.0,-0.24149724959087768,-2.625394608065049,-0.5230924213798414,-0.28159517178896365,0.08813082178472781,-0.05268483604224938,50.0,-0.9244066115237903,2.2278432050514594,0.6543059170108961,8.805254964952425,0.1565152686290456,-0.4977906483818505,0.017638228961278313,0.7890258136657224,50.0,-2.5209774884197524,-10.0,0.3894895502426868,-0.551516024748079,0.41247118983453607,0.02298163959184929,-0.01271940103174471,-0.8366190841109233,50.0,-0.3166081937185773,-10.0,0.39878801078989795,-0.3735974231070703,0.41247118983453607,0.013683179044638116,-0.011927694898461506,-0.8366190841109233,23.27678447793845,-0.18486108756601982,-10.0,0.41152571696359,-0.7075726601387624,0.41247118983453607,0.0009454728709460403,-0.005853790930503781,-0.8366190841109233,0.36049978531827387,0.007202342771930021,-4.484344368853755
2.07,0.8115569311360726,3.080376042553091,0.4040398650110349,-0.40751706612503774,-0.015199566186784905,-0.8431324823501174,50.0,0.5562342152201623,10.0,-0.2755459409063997,-3.404869131552203,-0.5234334174937139,-0.24788747658731414,0.08599243393200989,-0.034099611387250484,50.0,-0.6990343195407821,1.1186968967108186,0.6992167720535263,4.491085504263014,0.16430666836738173,-0.5349101036861446,0.011840019373990568,0.7791399738336091,50.0,-1.7180300166106135,-10.0,0.38474280225338026,-0.4746747989306531,0.4040398650110349,0.019297062757654637,-0.012478962924275097,-0.8431324823501174,38.89030590943592,-0.26933801352825887,-10.0,0.3947134737865464,-0.40745370033515477,0.4040398650110349,0.009326391224488473,-0.011793685616183104,-0.8431324823501174,9.205785958820442,-0.11653236722821772,-10.0,0.40297181980964814,-0.8553897153941908,0.4040398650110349,0.001068045201386758,-0.005757571506950495,-0.8431324823501174,1.1565352004380791,0.014339986733007995,-6.818835544637401
2.08,0.8303703087894071,1.881337765333442,0.3955447376090694,-0.4348255711803377,-0.019735955675121625,-0.8495127401965508,50.0,0.7218869879489543,10.0,-0.3166370563640628,-4.109111545766307,-0.5235884402067409,-0.20695138384267808,0.08433383124815974,-0.015502271302703097,50.0,-0.46507823488452227,0.3314985471873084,0.6972563891579181,-0.1960382895608186,0.17199428849232676,-0.5252621006655913,0.006607002196290737,0.768762012494506,50.0,-0.85618251614884,-10.0,0.38016740835154084,-0.4575393901839439,0.3955447376090694,0.01537732925752855,-0.012279435692681417,-0.8495127401965508,23.256468312187057,-0.19255185093293586,-10.0,0.38969451034993496,-0.5018963436611469,0.3955447376090694,0.005850227259134422,-0.011684993709225646,-0.8495127401965508,4.116236728620164,-0.05988454043819111,-10.0,0.39394897553112806,-0.9022844278520055,0.3955447376090694,0.0015957620779413206,-0.00565138544338588,-0.8495127401965508,1.0864556761551385,-0.018093599459504874,-8.253433427758276
2.09,0.83638294424914,0.6012635459732896,0.3869871491077357,-0.44939579514140426,-0.024290039981133,-0.8557588501333702,50.0,0.850076339590431,10.0,-0.3632892718765224,-4.665221551245955,-0.5235574344400905,-0.16026816256356813,0.08319767177764865,0.0031005766650382682,41.75905423480282,-0.22004878799120747,-0.10311899273019211,0.6488432274888628,-4.841316166905532,0.17957327333823733,-0.46926995415062545,0.0023984342714750357,0.7578984845910575,50.0,-0.2523066470398293,-10.0,0.3751457277560116,-0.5021680595529183,0.3869871491077357,0.011841421351724057,-0.012110804673208886,-0.8557588501333702,14.842446915365507,-0.12973560718719718,-10.0,0.38325965539842094,-0.6434854951514031,0.3869871491077357,0.0037274937093147442,-0.011583370222617358,-0.8557588501333702,1.6822986162848426,-0.09153287347583344,-10.0,0.38510901199243713,-0.8839963538690941,0.3869871491077357,0.0018781371152985504,-0.005544204436845985,-0.8557588501333702,0.04796499230313203,-0.00689591021741845,-8.310946085052109
2.1,0.8292925695108269,-0.7090374738313143,0.37836845084945997,-0.4509241186613669,-0.02872837742036354,-0.8618698258275714,50.0,0.9433796647747706,10.0,-0.4133173311199695,-5.002805924344711,-0.5233404112099642,-0.11002308008999473,0.08259772156918317,0.021702323012628977,-2.4235502958099615,0.006775383450732533,0.007167554448208591,0.5584780423022022,-9.036518518666057,0.18703883585584224,-0.37143920644635997,-0.0004123059411219581,0.7465562517604885,50.0,0.027722790648540777,-10.0,0.36920944152337226,-0.5936286232639386,0.37836845084945997,0.009159009326087708,-0.011959851717621615,-0.8618698258275714,9.073350822763606,-0.1084708135640918,-10.0,0.3750527221616871,-0.8206933236733827,0.37836845084945997,0.0033157286877728565,-0.011468143603372291,-0.8618698258275714,1.5913539903580147,-0.10534195749025177,-10.0,0.3764921242611114,-0.8616887731325766,0.37836845084945997,0.0018763265883485758,-0.005439272293649242,-0.8618698258275714,0.23411579099409152,0.002651281814722746,-7.927158042909966
2.11,0.8094860936629774,-1.9806475847849445,0.36969000382660944,-0.439796089836368,-0.03292827356024872,-0.8678447022850533,50.0,0.9771063712129024,10.0,-0.46405906902658034,-5.074173790661082,-0.522937447623682,-0.058878378597101655,0.08251635516227826,0.04029635862822234,-10.85424528712333,0.1598186618873554,0.34400555990805876,0.43431750379950185,-12.416053850270039,0.19438626063584188,-0.23993124316365996,-0.001570012987731554,0.734742477999964,50.0,0.03476267317695633,-10.0,0.362018203774,-0.7191237749372253,0.36969000382660944,0.007671800052609423,-0.011811221339601798,-0.8678447022850533,7.537972594810968,-0.12052678263851714,-10.0,0.3648696627116378,-1.0183059450049308,0.36969000382660944,0.004820341114971649,-0.011318109597722082,-0.8678447022850533,5.825408875350407,-0.17493841398985305,-10.0,0.3679291982922315,-0.8562925968879936,0.36969000382660944,0.0017608055343779627,-0.005336034978616663,-0.8678447022850533,0.1989627196682695,-0.02825683652018534,-7.587025839121631
2.12,0.7781631853623519,-3.1322908300625603,0.36095317846657193,-0.4172100068957799,-0.03678714454620026,-0.8736825360037503,50.0,0.9276890493679499,10.0,-0.5131125191763277,-4.905345014974743,-0.5223486868522876,-0.009236167675959917,0.08291452798701614,0.05887607713943588,-2.6462784372559898,0.1870307578997602,0.5250311372972769,0.2875121335211705,-14.680537027833134,0.20161090688726568,-0.08590122663390481,-0.0009609715512872888,0.72246462514238,-50.0,-0.018202985586058484,10.0,0.35337661914808705,-0.8641584625912953,0.36095317846657193,0.007576559318484888,-0.01164903990015782,-0.8736825360037503,9.031363099580934,-0.14703281569833893,-10.0,0.35271059750929673,-1.2159065202341064,0.36095317846657193,0.008242580957275203,-0.01111409313612592,-0.8736825360037503,15.684907584893214,-0.20536064909039356,-10.0,0.3592619522040538,-0.8667246088177638,0.36095317846657193,0.0016912262625181085,-0.0052324502551097055,-0.8736825360037503,0.23119586152520472,-0.01741261295658317,-7.590494738735488
2.13,0.737239982880965,-4.09232024813868,0.35215935441535257,-0.3850806284656125,-0.04022871880604252,-0.8793824051219368,50.0,0.8279504580681364,10.0,-0.558927068253803,-4.581454907747523,-0.5215743380796795,0.03735273017412355,0.08374620077953214,0.07743487726081799,4.757261109685072,0.11002795388616839,0.4420892851720482,0.13379295001352715,-15.371918350764336,0.20870821136869228,0.07491526135516513,0.001325372897340796,0.7097304481426592,50.0,0.06269885033196208,10.0,0.3432409659073096,-1.0135653240777414,0.35215935441535257,0.00891838850804294,-0.011458499482669617,-0.8793824051219368,13.510293895446052,-0.17085979605025395,-10.0,0.33881555845197847,-1.3895039057318257,0.35215935441535257,0.013343795963374094,-0.010841704785918995,-0.8793824051219368,36.635369665982225,-0.3021575917855844,-10.0,0.350486497506054,-0.877545469799983,0.35215935441535257,0.0016728569092985812,-0.005127967139036721,-0.8793824051219368,0.43377261469203193,-0.012537076072552503,-7.629275572944614
2.14,0.6885564158395316,-4.868356704143345,0.34330992031971025,-0.3452464955198214,-0.0431943480908264,-0.8849434095642317,50.0,0.7043044474626866,10.0,-0.6008573421272065,-4.193027387340351,-0.5206146764282893,0.08024266569891725,0.08496793017525534,0.09596616513901646,-2.864902714776105,-0.03726348826420906,-0.11150705429005077,-0.013732877220298645,-14.752582723382579,0.21567369127049185,0.2294065684907905,0.0050946968545869595,0.6965479901799576,50.0,0.48273532204465086,10.0,0.3317352303737381,-1.1505735533571553,0.34330992031971025,0.01157468994597216,-0.011227695227874179,-0.8849434095642317,23.654224427095134,-0.22503509881167813,-10.0,0.32382736267995266,-1.4988195772025825,0.34330992031971025,0.01948255763975759,-0.01049699725180116,-0.8849434095642317,50.0,-0.3840630620324643,-10.0,0.34161760265304697,-0.8868894853006992,0.34330992031971025,0.0016923176666632789,-0.005022355013840019,-0.8849434095642317,0.3507454249601752,-0.0018541592103895747,-7.7299534352516135
2.15,0.6336180921327558,-5.493832370677582,0.3344062736078749,-0.2992118185248809,-0.04563708303900745,-0.8903646711835356,50.0,0.5523358723933083,10.0,-0.6393091406994343,-3.8451798572227833,-0.5194700428613326,0.11983909783810176,0.08655083913935864,0.11446335669567098,-25.873765752332883,-0.21101631393904083,-0.9877774984208665,-0.14120399996817684,-12.74711227478782,0.22250294704626417,0.363706947014441,0.010006477552210152,0.6829255775772314,50.0,1.2388087730560449,10.0,0.3191828368126039,-1.2552393561134187,0.3344062736078749,0.015223436795270995,-0.010949936924310129,-0.8903646711835356,38.56258857686134,-0.2596419700021563,-10.0,0.30860601316314873,-1.5221349516803935,0.3344062736078749,0.025800260444726164,-0.01008678115218586,-0.8903646711835356,50.0,-0.45075886350846167,-10.0,0.3327001656860944,-0.891743696695255,0.3344062736078749,0.0017061079217804975,-0.004916119564952688,-0.8903646711835356,-0.1970148337646884,-0.018482197857482712,-7.7720816869102505
2.16,0.5733865318895133,-6.023156024324248,0.3254498202688757,-0.24793671162063757,-0.0475141345527814,-0.8956453338999193,50.0,0.4225179111427526,10.0,-0.6753372950865645,-3.602815438713015,-0.518140844061665,0.15719645102489943,0.08848308519347893,0.13291987996675303,-46.36479954907351,-0.2601450446503024,-1.5910207337015931,-0.23617060888730784,-9.496660891913102,0.22919166519168793,0.4653622740789958,0.015609766382191418,0.6688718145423767,50.0,2.185919926131432,10.0,0.30610869258983947,-1.3074144222764403,0.3254498202688757,0.01934112767903623,-0.010625784205292121,-0.8956453338999193,50.0,-0.3124867934945689,-10.0,0.2939705841938557,-1.4635428969293043,0.3254498202688757,0.03147923607502001,-0.00962563450174273,-0.8956453338999193,50.0,-0.4978284000195437,-10.0,0.323752459585356,-0.8947706100738424,0.3254498202688757,0.001697360683519722,-0.004809668897110106,-0.8956453338999193,-0.024708605341622933,-0.02054469313043581,-7.725992689834983
2.17,0.5084059504500807,-6.498058143943256,0.31644197463052276,-0.19196397581955799,-0.04878396849658265,-0.900784563835294,50.0,0.28198148780552507,10.0,-0.710013429810183,-3.4676134723618564,-0.5166275522872912,0.19338587752289182,0.09076370531594403,0.15132917743738705,-41.08380160787667,-0.19143378139182407,-1.3020193517834044,-0.28897831148711056,-5.280770259980274,0.23573562096901945,0.5247139324561301,0.021384982732750746,0.6543955777331578,50.0,3.0635954521963167,10.0,0.2931358868607267,-1.2972805729112735,0.31644197463052276,0.023306087769796036,-0.010262995270303034,-0.900784563835294,50.0,-0.34584411195984144,-10.0,0.2806827021034806,-1.3287882090375087,0.31644197463052276,0.03575927252704214,-0.009135162955568557,-0.900784563835294,50.0,-0.475529590779267,-10.0,0.3147521475429297,-0.900031204242629,0.31644197463052276,0.0016898270875930765,-0.004702767505809913,-0.900784563835294,0.5714169449920837,0.019864497762171817,-7.750846533042395
2.18,0.43904147765057067,-6.936447279951008,0.30738415913606354,-0.13165731851450713,-0.049406896953732626,-0.905781549445922,27.099667454467482,0.10918259000082059,7.348405193844209,-0.7437613818127301,-3.37479520025471,-0.5149307052035726,0.22883067660915746,0.09338949160206107,0.16968470837185334,11.367983645321184,0.0343094600283411,0.33567046748752516,-0.2940699941719756,-0.5091682684865013,0.24213068107553135,0.5362006752475069,0.026797906312074467,0.6395060106511807,50.0,3.5522747239020185,10.0,0.28078857715881944,-1.2347309701907285,0.30738415913606354,0.026595581977244098,-0.009873566353511519,-0.905781549445922,50.0,-0.36271418755907686,-10.0,0.2693319932270216,-1.135070887645898,0.30738415913606354,0.038052165909041924,-0.008641134207713548,-0.905781549445922,50.0,-0.4572188230248595,-10.0,0.3057103518269484,-0.9041795715981304,0.30738415913606354,0.0016738073091151495,-0.0045956114755589484,-0.905781549445922,0.3221553043452795,-0.014750518825907135,-7.728368643040173
2.19,0.36580438455952824,-7.323709309104244,0.2982778041195669,-0.06752658043996135,-0.04934979182722181,-0.9106355016496648,-9.058239894213372,-0.05764399585669918,-5.298690609778832,-0.7758479025887994,-3.2086520776069283,-0.5130509056921987,0.26279699689660074,0.09633832677878779,0.18797995113739585,50.0,0.45532926335501006,3.516677366510186,-0.25084879512668373,4.322119904529186,0.24837280625419197,0.4992216013808757,0.031357910335430304,0.6242125178660629,50.0,3.3921903126894573,10.0,0.2695109302262611,-1.1277646932558314,0.2982778041195669,0.02876687389330579,-0.009473121145252877,-0.9106355016496648,50.0,-0.35139459354133645,-10.0,0.2602483996027508,-0.9083593624270829,0.2982778041195669,0.03802940451681608,-0.00817000422630268,-0.9106355016496648,50.0,-0.41652355732348445,-10.0,0.2966155751357482,-0.9094776691200186,0.2982778041195669,0.001662228983818681,-0.00448804141880876,-0.9106355016496648,0.17897647746790413,0.0062695926202228445,-7.699559515839135
2.2,0.2895236574779469,-7.628072708158135,0.2891243475800531,-0.0003993098978937737,-0.048590977655384934,-0.9153456539513771,-0.4729718042125857,-0.2527519763162519,-10.0,-0.8045589466400755,-2.8711044051276122,-0.5109888216369846,0.293570125003091,0.09956113846933146,0.20620840552141306,50.0,0.9652850007636836,7.988114404500545,-0.16361409564014007,8.723469948654367,0.2544580538449492,0.41807214948508925,0.03466628483541576,0.6085247590757181,50.0,2.6373826463481365,10.0,0.2596054336483315,-0.99054965779296,0.2891243475800531,0.029518913931721624,-0.009078877040156363,-0.9153456539513771,50.0,-0.3375774678459134,-10.0,0.2534552755967476,-0.6793124006003244,0.2891243475800531,0.035669071983305545,-0.007745382266409591,-0.9153456539513771,50.0,-0.3444336270385706,-10.0,0.28745361942316755,-0.9161955712580648,0.2891243475800531,0.0016707281568855703,-0.004379714580114098,-0.9153456539513771,0.2276663367949814,-0.006472833614989187,-7.78239958277738
